callType,numberPhone,start,end
02,77557583536,20230519153230,20230519170437
01,74431325703,20230510235457,20230511013520
01,78925254344,20230506115024,20230506125103
01,73811759356,20230516001333,20230516030649
02,73137136543,20230512105019,20230512134139
02,73748617423,20230502090808,20230502113325
02,72984881663,20230529045317,20230529052404
01,77624666183,20230502152228,20230502163238
02,78336124154,20230504151701,20230504180330
02,78435364043,20230517084936,20230517091156
02,73642314592,20230525215126,20230525230859
01,73253802879,20230520185747,20230520192623
02,78032677316,20230513041945,20230513043555
02,73642314592,20230503102206,20230503114059
02,71168206234,20230525093228,20230525121425
02,77582689206,20230516085752,20230516101022
02,73536773606,20230523145616,20230523174250
01,74498841869,20230524021005,20230524045653
02,71387971118,20230531062207,20230531075201
02,72563518445,20230523072837,20230523083311
01,78733272388,20230508234329,20230509003112
01,77228449333,20230517003407,20230517025149
02,74116615104,20230508001834,20230508003452
02,78328352467,20230518214805,20230519001031
01,73972879689,20230508061336,20230508083223
01,74072561393,20230501061858,20230501084634
02,78911633758,20230516132839,20230516134336
01,79537470138,20230517213433,20230517231055
01,72656397545,20230509153340,20230509175135
02,71816983400,20230521125347,20230521135412
02,71291117739,20230523072845,20230523094744
02,73363450087,20230511093350,20230511104940
01,74716963835,20230503214051,20230503222712
01,72202491853,20230528211451,20230529001405
02,78988827081,20230502164925,20230502182922
02,73602413454,20230513073849,20230513103750
01,76534353651,20230521084418,20230521111558
02,78069156245,20230530064922,20230530071831
01,77238809848,20230529181517,20230529184638
01,79439493662,20230516093659,20230516115703
01,73547644898,20230510085141,20230510105810
02,75656739971,20230527143547,20230527150452
01,73148072536,20230516100804,20230516130532
02,75834523050,20230522150954,20230522171852
02,72672870339,20230504072426,20230504093407
01,76684435787,20230516112027,20230516135517
01,77667820453,20230525110711,20230525115728
02,79528100672,20230509072433,20230509094755
02,73921378807,20230523061228,20230523090923
01,73536773606,20230519234940,20230520000500
01,78873894384,20230516231556,20230517012403
01,74864734952,20230515091744,20230515112917
02,74308169070,20230505194517,20230505211046
02,74926230420,20230526045417,20230526074534
02,71426263194,20230531133551,20230531163421
02,71168033644,20230507172829,20230507191622
01,73972407040,20230518073616,20230518090757
01,75223665666,20230525042813,20230525055319
02,72654615912,20230502131330,20230502153057
02,75637573511,20230526211549,20230526212752
01,71567557398,20230516215930,20230516230237
02,71818542069,20230522022931,20230522033736
02,76369842982,20230528160956,20230528174158
01,77422328142,20230520053549,20230520054027
02,74582654927,20230524023227,20230524030334
01,78831164190,20230506104036,20230506132325
02,77106384150,20230531151659,20230531155125
01,73175623240,20230528013905,20230528030506
02,73585773389,20230512005248,20230512030109
01,77987449518,20230501215752,20230501221429
01,71816983400,20230523110910,20230523111641
01,74695929132,20230517223559,20230517232150
02,71886900639,20230527112152,20230527131321
01,76348668229,20230511212456,20230511230656
02,79537470138,20230522225117,20230523011005
02,76033088687,20230522003350,20230522003415
01,74528153561,20230522072703,20230522074842
02,72732634606,20230512135839,20230512143704
01,71387971118,20230513120445,20230513143502
01,74848009998,20230530160238,20230530172552
02,72843214072,20230531054801,20230531072555
01,79665385109,20230512004200,20230512020048
01,79537470138,20230520222614,20230521001956
02,71128714471,20230524080535,20230524085714
02,76943937257,20230531102421,20230531103610
01,71291181620,20230501053835,20230501060024
01,75044785846,20230511042614,20230511051052
02,78729911659,20230519003612,20230519003631
01,76059048771,20230508183615,20230508195429
02,76969079526,20230518181840,20230518194446
02,72065821120,20230523015208,20230523024533
02,78236611427,20230505022314,20230505044117
02,78233759896,20230504115211,20230504143540
02,71543723846,20230509092713,20230509115903
02,72203705215,20230518193506,20230518201940
02,78423103014,20230529172108,20230529194759
01,75972242407,20230528103229,20230528113025
02,73159061805,20230524153406,20230524154346
01,78206407439,20230530182037,20230530185102
02,75498692756,20230530195637,20230530200744
02,76222555048,20230501182852,20230501212016
02,74848926476,20230514065224,20230514073950
02,75272379453,20230530202901,20230530205150
01,76042521011,20230505194313,20230505222917
01,78814887970,20230508211032,20230508214113
02,79833248607,20230515195303,20230515204748
01,74639482790,20230506035239,20230506042431
01,78545767175,20230503081806,20230503090537
01,73149990813,20230507000733,20230507021930
02,73921378807,20230521034734,20230521050449
01,74952514465,20230520122828,20230520141840
02,78206407439,20230506155850,20230506172324
01,75272379453,20230501063241,20230501092818
01,73084958568,20230515081211,20230515094051
02,73934996428,20230518063745,20230518065027
02,71319233446,20230529085408,20230529102912
01,75262331423,20230522233248,20230523011006
02,74679159106,20230518134554,20230518135059
01,71426263194,20230529192720,20230529193103
02,75234492277,20230517035907,20230517060658
02,77137533262,20230531170009,20230531191038
01,72249704431,20230518034559,20230518045001
02,76984568307,20230513090555,20230513093701
01,76696745296,20230509085710,20230509111346
01,71484146952,20230511034920,20230511041818
01,77588550346,20230522065725,20230522094237
02,76251215741,20230520171159,20230520182944
01,79628879600,20230512112356,20230512113043
01,73283614061,20230501132220,20230501151414
02,74469387523,20230517073934,20230517095446
01,77961488033,20230527121537,20230527122121
01,77193126922,20230525192909,20230525205220
01,78999129305,20230501182449,20230501203458
01,74994209538,20230505212623,20230506001651
02,74679159106,20230516212615,20230516222028
02,76929261541,20230513032045,20230513053250
02,74297751550,20230523181012,20230523184321
02,72563518445,20230530204246,20230530210842
02,73097661215,20230503104819,20230503134730
01,75622023520,20230515131910,20230515134007
02,75829589136,20230527020741,20230527024100
01,73944728593,20230506234656,20230507020808
02,73895466919,20230519084136,20230519112852
02,75193976142,20230515233634,20230516012539
02,73885101273,20230501165616,20230501184526
01,79346128125,20230515073217,20230515074319
01,71928887304,20230504083440,20230504095812
01,72721310109,20230503053845,20230503060022
01,76457876746,20230518003346,20230518033047
01,71567557398,20230515013156,20230515013840
01,76981215571,20230506020028,20230506035232
02,79351426852,20230522074314,20230522083155
02,74442800327,20230519060637,20230519072113
01,78495651553,20230502021358,20230502025317
01,77976109195,20230508142254,20230508145156
02,78925254344,20230529211000,20230529211510
01,78413927053,20230503030623,20230503044549
02,72332024578,20230522221100,20230522233117
01,74187790919,20230512114246,20230512133347
02,71762356387,20230522141310,20230522151956
01,71291181620,20230507105828,20230507120650
01,73785183977,20230505210346,20230505222651
02,71073390466,20230525110056,20230525114453
01,78031847052,20230511123726,20230511152816
02,74606517716,20230517141522,20230517165634
01,76642234016,20230508035851,20230508062330
01,78359948886,20230506060735,20230506074145
02,78543957748,20230531120753,20230531135340
02,79034479254,20230531165252,20230531173029
02,73036625352,20230514192936,20230514204056
01,77355774798,20230512204843,20230512234515
02,77174870718,20230511203756,20230511210616
01,72249704431,20230523145432,20230523160950
01,77063108220,20230516171135,20230516190754
02,76042521011,20230512222009,20230513001132
01,73058516937,20230511223331,20230511225321
02,71173813293,20230525030113,20230525041058
02,76163050309,20230513112348,20230513113840
02,79347881625,20230529022004,20230529041638
02,74899325658,20230513043739,20230513043748
01,74844840049,20230529174558,20230529181512
01,72877297877,20230514200553,20230514210324
01,72357872406,20230512181233,20230512201912
01,72281954896,20230527064741,20230527081542
01,73885101273,20230516075401,20230516081629
02,72642575109,20230505032354,20230505034558
02,79226216566,20230515223952,20230516011345
01,76642234016,20230503052527,20230503053102
02,77599999432,20230516234821,20230517024127
01,74174752724,20230512035447,20230512062327
02,74746211878,20230501140958,20230501165015
01,74148470142,20230504184443,20230504185959
02,74899325658,20230523104539,20230523110543
02,77355774798,20230514150954,20230514173443
01,75711031958,20230504044343,20230504074325
01,77812094020,20230503100518,20230503110046
01,72165199794,20230528230052,20230529011537
01,78031847052,20230528110039,20230528113631
02,78925254344,20230510093240,20230510095230
02,76775686031,20230524023256,20230524045327
01,73084958568,20230503033319,20230503054043
02,79027982726,20230511154917,20230511161353
02,72767297772,20230528194553,20230528200749
02,79202094108,20230517185432,20230517200323
01,79823386317,20230518231659,20230518233528
01,79138860400,20230523111808,20230523132608
02,79076302369,20230512132535,20230512142559
01,71091538844,20230514204615,20230514234153
02,74956681202,20230523122945,20230523130259
02,74525465464,20230512230240,20230512235305
02,77708033061,20230503222408,20230503231106
01,75839744770,20230522020902,20230522023851
01,72357872406,20230527094714,20230527124355
01,76046476325,20230526190557,20230526191553
02,76198156696,20230530171737,20230530181603
02,71682203440,20230516073111,20230516094538
01,75648273304,20230528014440,20230528020942
01,78933435249,20230519132928,20230519133049
02,76133045219,20230511213609,20230511222214
01,72881554591,20230523131217,20230523141543
01,72682401370,20230508111235,20230508124301
01,72672870339,20230506194324,20230506201713
02,77079345193,20230524225456,20230525010433
01,79712343775,20230501141948,20230501152126
01,78494215091,20230521100105,20230521103829
01,73781920701,20230512170658,20230512200657
02,71169417956,20230524020241,20230524043949
01,71874374829,20230514224342,20230514233354
02,73468611184,20230519125946,20230519145356
02,78216983745,20230517211037,20230517221622
01,79348540035,20230501090602,20230501102725
01,77292854049,20230508151622,20230508171937
01,71785827015,20230508145102,20230508145850
01,73972879689,20230518211438,20230518231456
02,74414621116,20230502072456,20230502083809
01,71945290280,20230528082656,20230528104837
01,73746630543,20230522174829,20230522184403
01,75598322895,20230528215413,20230528224424
01,76982112698,20230519110033,20230519125042
01,79739523139,20230503054924,20230503082327
01,73895466919,20230520151116,20230520151604
02,71284451858,20230516080929,20230516105900
02,72682401370,20230529171144,20230529194805
01,74582654927,20230509013640,20230509035405
01,75452983616,20230523200359,20230523223955
02,74965685362,20230512071526,20230512075733
02,75711000578,20230511201320,20230511215609
01,78686128637,20230520062852,20230520080442
02,74786468185,20230512105753,20230512111658
01,74238851704,20230508124057,20230508153521
01,79628804786,20230526062042,20230526083134
02,76301035425,20230509173144,20230509174945
02,77067194678,20230530214137,20230530215934
01,79624915801,20230529150109,20230529154613
01,77837477704,20230508201003,20230508212628
02,78933562920,20230516052358,20230516072117
01,79921801270,20230520205516,20230520210105
01,73643719961,20230507101338,20230507125732
01,73975668820,20230528225516,20230529014713
01,78729911659,20230506193013,20230506214126
01,77538378640,20230520145625,20230520160241
02,78952849385,20230513013434,20230513023131
02,74571383478,20230502102756,20230502123813
01,76298847808,20230519081951,20230519092241
01,75186071967,20230524155835,20230524180826
02,74605372377,20230515121938,20230515130753
02,79956601127,20230507171941,20230507184815
02,77875558236,20230513052935,20230513060522
01,78438431975,20230515133015,20230515161817
02,73992004568,20230502002500,20230502013633
02,75513025288,20230501095705,20230501100801
01,72574050298,20230502045952,20230502074206
02,75759663472,20230514231618,20230514234017
01,75704120435,20230531153107,20230531171448
02,76357407284,20230525081248,20230525093441
01,71148013558,20230511095111,20230511100854
01,76842567531,20230507182237,20230507202637
02,75679817845,20230513220604,20230514002330
02,71878032924,20230512132747,20230512160829
02,72732634606,20230528101402,20230528130504
01,73585773389,20230520125548,20230520133617
02,75501572983,20230523024622,20230523025658
01,75358425637,20230523152513,20230523164302
02,75526693434,20230520085136,20230520113534
02,77721629463,20230508013456,20230508042833
02,76525384511,20230517061149,20230517073017
01,71545649140,20230511211600,20230511234427
01,79163415994,20230510184144,20230510204026
01,73771504935,20230503195537,20230503202053
01,75748761836,20230518165204,20230518175324
02,77567912487,20230508060600,20230508081413
01,77193126922,20230521215323,20230521232757
01,78304173049,20230527162614,20230527182900
01,71057428455,20230527172411,20230527182926
02,74679159106,20230510025242,20230510054525
02,78751155960,20230509034731,20230509052831
01,77987449518,20230521013552,20230521035931
02,71967812694,20230507155704,20230507171710
01,71173813293,20230503075624,20230503082340
01,75552428547,20230501064533,20230501073631
01,75115220267,20230509073123,20230509101941
02,74408265521,20230516184021,20230516204858
01,79499554886,20230502175021,20230502181057
01,79739189816,20230501001757,20230501014702
01,78106186041,20230531145426,20230531163718
02,76636350429,20230512074543,20230512081910
02,76981215571,20230510115858,20230510115932
01,71128714471,20230526134156,20230526161621
01,76901240235,20230529200829,20230529213053
01,76235302384,20230516094013,20230516103335
01,73642314592,20230519155941,20230519170602
02,73661340687,20230501115112,20230501125609
01,79552068376,20230510122453,20230510144732
02,78959314187,20230525014042,20230525033823
02,79714413298,20230522222605,20230523004654
02,75186071967,20230527202747,20230527212929
01,75711031958,20230504022809,20230504042124
02,74864734952,20230509151114,20230509180647
01,79328308676,20230515084408,20230515085713
02,71355262640,20230524175749,20230524204541
01,77667820453,20230509231058,20230510011958
02,73989628674,20230531153628,20230531182431
02,72654615912,20230509070519,20230509085537
01,79006971317,20230524120913,20230524133308
02,78729911659,20230520205637,20230520231520
01,79907560011,20230507042837,20230507072342
01,78435364043,20230524065632,20230524095224
02,71071380476,20230507204133,20230507213110
01,78141708963,20230528212013,20230528223105
01,74308169070,20230505124609,20230505153624
02,71714365981,20230524192512,20230524192948
01,71057428455,20230516054301,20230516062036
01,73059308411,20230515235314,20230516013931
02,72072886311,20230531125716,20230531142249
02,72801827363,20230530001123,20230530005159
01,76348668229,20230515044936,20230515071612
01,75351596015,20230505112854,20230505134321
01,77574399278,20230513190927,20230513200534
02,79281309534,20230511224021,20230511235731
01,71348054462,20230515001547,20230515031244
02,72023504692,20230528002617,20230528023104
02,71417407207,20230504222104,20230504225211
02,73718896259,20230517044704,20230517055515
01,74308169070,20230523155847,20230523161241
02,75347833700,20230508143214,20230508151453
02,77106384150,20230523204337,20230523230932
01,77557583536,20230517155956,20230517173951
01,73592232726,20230514154435,20230514175148
02,76335650325,20230516110420,20230516122516
02,77181484324,20230509204453,20230509215224
01,73732864607,20230516014228,20230516032518
01,71878032924,20230511014632,20230511042346
02,74007184283,20230522014234,20230522014548
02,75636208388,20230506123420,20230506141741
02,76628686378,20230509083725,20230509091534
02,79259804335,20230527022005,20230527024650
02,75641481971,20230522092718,20230522121737
02,71541557180,20230513010116,20230513031158
01,73574061725,20230524230717,20230525013457
02,73084958568,20230520000222,20230520000339
01,73059308411,20230506054551,20230506073725
02,71615713799,20230511183855,20230511195008
02,72628662029,20230514220909,20230515002935
02,74889680134,20230504191037,20230504203621
01,75223665666,20230501181536,20230501191546
02,78558788447,20230522015211,20230522024701
01,79996437207,20230523143558,20230523164122
02,75403580348,20230527070821,20230527070826
01,73806731844,20230501140823,20230501164444
01,73443358970,20230514091633,20230514093603
02,74158997404,20230518225603,20230519012947
01,77885082203,20230530051542,20230530054912
01,71852127169,20230514115816,20230514141652
02,74972191497,20230526175628,20230526180621
02,71971991436,20230512011824,20230512032655
01,78401626251,20230526073535,20230526083057
01,74692058471,20230501235906,20230502020822
01,78741285161,20230524102824,20230524115907
02,74606517716,20230528174418,20230528202211
01,74442800327,20230528112353,20230528114937
01,75748761836,20230530114346,20230530122653
01,72378560419,20230520161120,20230520173335
01,76875136392,20230528174000,20230528193004
01,77974655127,20230529150649,20230529162336
02,75044785846,20230509215821,20230509221914
01,72165192388,20230502214048,20230503001904
01,71355262640,20230531194846,20230531194953
02,79404302234,20230509030025,20230509032715
02,75905441578,20230504031757,20230504033850
01,71327364225,20230520193738,20230520212610
02,77474010838,20230506171322,20230506194528
02,73383199407,20230517044346,20230517072707
01,74606517716,20230516070906,20230516095646
01,74148470142,20230530220439,20230530222152
01,75759663472,20230506151216,20230506152728
02,79576008665,20230505173511,20230505195543
01,77274561998,20230524141205,20230524162535
01,75704120435,20230519193302,20230519215352
01,78811350544,20230505140515,20230505141717
01,77272491342,20230528231451,20230529013649
01,77573312997,20230522160737,20230522175836
01,71567557398,20230501152944,20230501154150
02,79421411676,20230515121837,20230515132506
01,76095197978,20230531050140,20230531054732
02,78959314187,20230526022424,20230526033030
01,78594343222,20230527155723,20230527175101
02,76161180677,20230512183310,20230512201846
01,73643719961,20230509114237,20230509135530
01,72143681816,20230529231756,20230530004454
02,76198408862,20230518030644,20230518055735
01,78698578579,20230529051726,20230529072955
01,72977687516,20230516040038,20230516050558
02,79065358010,20230530164858,20230530184131
02,76491699014,20230507214008,20230507225904
01,79467928973,20230522092817,20230522101253
02,76728068721,20230510204808,20230510211032
01,79175721470,20230512220431,20230512222242
01,79065358010,20230515073723,20230515091205
01,77228449333,20230516123910,20230516141727
01,75643963090,20230513205829,20230513215942
01,73989628674,20230508101255,20230508115229
01,78579305657,20230504065946,20230504085949
02,78494215091,20230525045552,20230525060451
01,79408507920,20230510220936,20230510231523
02,71818542069,20230529085410,20230529112831
01,78055257656,20230518174311,20230518194459
02,79475273386,20230509223029,20230509231853
02,76943937257,20230518052450,20230518062852
02,75472072755,20230509115827,20230509121741
01,73428023075,20230507011801,20230507022456
02,72035697287,20230503004530,20230503021854
02,73666573496,20230518205004,20230518232639
02,79484535993,20230520072134,20230520082126
01,72871783141,20230527134616,20230527163119
02,73732864607,20230511081220,20230511084839
01,72511051868,20230513132245,20230513142413
02,79622231111,20230521214759,20230521232816
01,78413098543,20230520001236,20230520002121
01,73162628236,20230525200644,20230525213425
02,71847455775,20230508140050,20230508155439
02,71582017908,20230510011106,20230510023233
02,78843082743,20230527075835,20230527093833
02,76628686378,20230502062751,20230502072853
01,75826426593,20230501060118,20230501065115
02,75636208388,20230526053858,20230526065923
01,74267570338,20230521192513,20230521213058
01,76166297480,20230501221141,20230501231620
01,72732634606,20230531215601,20230531223249
01,74464338008,20230529205316,20230529212307
01,78134725398,20230502082803,20230502084203
01,77843120904,20230505222626,20230506002354
01,75223665666,20230519123735,20230519124520
02,79328308676,20230522224422,20230522234820
02,76734394126,20230522022648,20230522022747
01,76198408862,20230519064915,20230519083821
01,75461838282,20230512141207,20230512160640
02,77355774798,20230524201029,20230524203817
02,76644783558,20230505011630,20230505031746
02,76033088687,20230507053211,20230507074548
01,79921801270,20230505021658,20230505023122
02,74272569142,20230515165653,20230515182146
01,77057826015,20230529041605,20230529050428
01,72804886269,20230520220916,20230520223148
02,78031847052,20230509014303,20230509025623
02,73087356069,20230501122227,20230501135715
01,72703931517,20230520152632,20230520170022
01,71165374670,20230520021957,20230520041937
02,73781920701,20230522034558,20230522043050
02,72462770470,20230514222351,20230514233702
02,73099962502,20230523184434,20230523200434
02,74353221058,20230504114431,20230504121148
01,73934996428,20230501132844,20230501141201
02,76457876746,20230522225009,20230522235344
02,78954430622,20230504223044,20230505002747
02,74786468185,20230525023156,20230525035815
01,79628804786,20230525010418,20230525031449
02,79034479254,20230516205538,20230516221627
02,73996488249,20230504120608,20230504123429
02,77644029985,20230501163715,20230501193122
02,74043617690,20230515193011,20230515211510
02,72361684412,20230504151938,20230504180039
01,78119528005,20230524142619,20230524155617
01,73746630543,20230513195301,20230513212421
02,79177681043,20230531120602,20230531140733
02,74358352753,20230507074325,20230507102717
02,79505931676,20230519103529,20230519125716
02,76739622691,20230517074826,20230517085617
02,79739523139,20230517212940,20230518001149
02,75186071967,20230509044455,20230509065857
02,75262331423,20230510182828,20230510211217
01,77574399278,20230528075339,20230528090456
02,76532744288,20230503203529,20230503224424
01,71637595894,20230522025702,20230522043838
01,76301035425,20230516053723,20230516074008
01,79533051899,20230526042131,20230526053046
01,75679817845,20230531014752,20230531042721
02,75171372847,20230528203020,20230528215301
01,78751155960,20230512231511,20230513014338
02,72335297182,20230502003557,20230502025914
01,78952849385,20230511004738,20230511014936
01,72328075739,20230517143302,20230517150823
02,76649314460,20230509130758,20230509144947
01,79399098202,20230501170032,20230501170415
01,72632752188,20230526040518,20230526041336
02,77274561998,20230525202849,20230525231941
01,76166297480,20230529192842,20230529213603
01,77538932152,20230527193317,20230527215053
01,79628879600,20230518201624,20230518202105
02,75193976142,20230513232000,20230514012506
01,74528153561,20230524072835,20230524082634
01,79484535993,20230529051050,20230529061320
01,72368249817,20230522033455,20230522051904
01,77029616276,20230530070058,20230530073607
02,77574399278,20230524044349,20230524054136
01,73992199320,20230508121528,20230508123202
01,73713556653,20230516075809,20230516094816
01,78741285161,20230529172756,20230529202318
01,77726561528,20230502205541,20230502222740
02,76267221337,20230516171434,20230516190454
02,78831164190,20230505092728,20230505101947
02,77002226790,20230501114120,20230501141112
01,75502692301,20230522224447,20230522224959
01,76324390703,20230522163307,20230522170552
02,74408265521,20230526132916,20230526135937
01,77691701039,20230504013611,20230504035155
02,79052145800,20230527002958,20230527005226
02,77057826015,20230514074022,20230514081442
01,79624915801,20230504005556,20230504012352
02,77968693777,20230503094222,20230503111247
02,78254121602,20230512153600,20230512165031
02,72511051868,20230507175646,20230507195406
01,79691900547,20230521204539,20230521233321
02,71586778271,20230516204331,20230516231258
01,77468429855,20230529235719,20230530014349
01,79439493662,20230506082902,20230506083621
01,78345576264,20230501165300,20230501172945
02,74266193507,20230517160941,20230517182152
01,75614704116,20230514214627,20230514222105
01,77274561998,20230521194428,20230521210245
01,72213618678,20230516025352,20230516042523
01,73058516937,20230508054612,20230508062159
02,73574061725,20230510075434,20230510085110
02,72195085728,20230507095944,20230507105931
02,77337252551,20230506170944,20230506190619
02,76301035425,20230519220158,20230519221311
01,79537470138,20230517033814,20230517052504
01,77046375915,20230530184134,20230530202723
02,74994209538,20230511234408,20230512023606
02,73772422158,20230513024005,20230513032849
02,75704120435,20230510040143,20230510064840
02,74576714592,20230526202900,20230526211052
02,74296609435,20230518192054,20230518212844
02,77721629463,20230524123042,20230524132932
01,79572627678,20230516011313,20230516024939
02,71879411133,20230504131456,20230504141802
01,73996488249,20230523190841,20230523210950
02,77885082203,20230514205529,20230514223535
02,77515304551,20230519194734,20230519220905
01,71417407207,20230523162335,20230523180130
02,72378560419,20230505140806,20230505144646
02,77854496186,20230519172811,20230519191710
02,76509763575,20230509141510,20230509160011
01,73148072536,20230517075034,20230517101152
02,77276767626,20230505003142,20230505003825
02,71285700831,20230505032229,20230505040127
02,75819407195,20230525084400,20230525102833
01,76973200767,20230522222237,20230523001718
01,78452421538,20230517220937,20230517234056
01,71387971118,20230514050142,20230514051850
02,76902625205,20230528231639,20230529003533
02,79552068376,20230530104746,20230530123556
01,76042521011,20230523040512,20230523051401
02,79228123485,20230510065705,20230510090405
01,71484146952,20230513012143,20230513030430
01,77167015296,20230511141038,20230511170415
01,79384702146,20230514030140,20230514050104
02,72249704431,20230530131611,20230530131757
01,79928784608,20230526084810,20230526111933
01,78959314187,20230523235336,20230524022003
01,79921251756,20230528140634,20230528145048
02,74746211878,20230525003241,20230525025153
02,79416213892,20230523210007,20230523235014
01,79907560011,20230519012903,20230519020006
01,74864734952,20230515052028,20230515064308
01,77691701039,20230524084641,20230524093636
02,71816983400,20230524135524,20230524140149
02,76491699014,20230528192051,20230528212439
02,76775686031,20230517235904,20230518022222
01,72336238627,20230531071822,20230531094848
02,79439493662,20230517022325,20230517043858
02,78999129305,20230514111845,20230514141019
01,78911633758,20230515015753,20230515034006
02,75066310820,20230519190709,20230519194007
02,77943198646,20230507113100,20230507131354
02,75905441578,20230520135653,20230520165434
01,78413927053,20230502182130,20230502195459
01,77653484810,20230515210027,20230515212540
02,71855285105,20230530093136,20230530100523
02,73602413454,20230520164316,20230520193512
01,76147499273,20230506210311,20230506234303
02,76095197978,20230504140005,20230504155725
02,74786128110,20230521094143,20230521114111
02,71035287915,20230521072444,20230521082333
02,78478813208,20230528094007,20230528110906
01,73533294349,20230507231452,20230508002719
01,74537949780,20230524025105,20230524044410
01,76982112698,20230530052357,20230530070051
02,73972879689,20230504130749,20230504153005
01,79775738006,20230509141850,20230509151514
01,75834523050,20230511143610,20230511150553
02,75223665666,20230530231740,20230531000744
01,72875764175,20230508122514,20230508145642
01,72464525959,20230528143226,20230528162302
01,74218502060,20230514031822,20230514061314
01,73296071596,20230514095300,20230514102211
02,74819396946,20230523010601,20230523023730
01,78423103014,20230514205115,20230514223456
01,75489399094,20230516211227,20230516223540
02,78478813208,20230527210141,20230527234236
02,74043617690,20230501063925,20230501065523
01,76147499273,20230524201107,20230524215118
01,76392750251,20230508045107,20230508050924
02,75118003540,20230501175743,20230501202749
02,76816042037,20230502102009,20230502113913
02,72343200184,20230507152840,20230507155609
02,76133377166,20230527133240,20230527135245
02,71586778271,20230503061053,20230503090042
01,72072886311,20230518071607,20230518100227
02,71541557180,20230519031209,20230519031601
02,71417407207,20230509181001,20230509182448
01,76965772798,20230530210635,20230530222402
02,71886900639,20230508170922,20230508200805
01,72595285293,20230523173108,20230523195256
01,76728068721,20230515042911,20230515053153
01,75459144125,20230524142431,20230524145032
02,78351463282,20230520051308,20230520070821
01,79698504096,20230511194837,20230511224021
02,76268156374,20230521152322,20230521155514
01,74679159106,20230507192757,20230507211123
02,79439493662,20230513134005,20230513152548
01,73411863956,20230527102205,20230527112919
01,71998178511,20230512093515,20230512095356
02,79512228415,20230516044426,20230516072800
01,72574050298,20230520073824,20230520090101
01,73771504935,20230528084950,20230528101358
01,78743963981,20230520162946,20230520190129
02,78729911659,20230506211648,20230507001402
02,78056907538,20230529112143,20230529123639
02,73885690829,20230529040350,20230529044837
01,75643963090,20230503175142,20230503201012
01,75335685182,20230527221542,20230528010410
01,74433899350,20230502005749,20230502025226
01,78677009905,20230528090516,20230528092307
02,79739189816,20230528110345,20230528133022
01,72972057796,20230501163847,20230501164739
01,72729083022,20230526145249,20230526154659
01,74786128110,20230501220857,20230502001940
01,77422328142,20230528054424,20230528073351
01,72576751803,20230503191134,20230503192506
01,78814887970,20230530042114,20230530062750
01,71039935738,20230515045022,20230515061159
02,78729911659,20230519191521,20230519203952
01,71878032924,20230513103922,20230513132153
01,71545649140,20230527153230,20230527175823
01,72387915640,20230501215452,20230501231300
01,71347578405,20230519140716,20230519161216
02,76642234016,20230508003123,20230508030805
01,78106186041,20230509222320,20230510011253
02,78241780300,20230516104236,20230516112032
01,78059263879,20230505132957,20230505151133
01,77843120904,20230523054235,20230523065000
01,73946781522,20230501211133,20230501222249
02,79739523139,20230519034945,20230519050210
01,74007184283,20230510210617,20230510214953
01,75985456386,20230521003811,20230521023031
02,78677009905,20230521144707,20230521160943
02,73772422158,20230502023946,20230502031424
02,74174752724,20230526203107,20230526203615
01,73301371778,20230512225348,20230513000235
01,77167015296,20230521155536,20230521180620
01,74126444860,20230509051531,20230509065034
02,75513025288,20230525044540,20230525044813
02,79161953795,20230502075214,20230502083043
02,77614845484,20230511220235,20230511231622
01,77363047316,20230510135439,20230510152828
01,72378637419,20230517102359,20230517131706
02,73428023075,20230526163314,20230526164657
02,76095228732,20230510054129,20230510075524
01,75054965181,20230507064304,20230507070611
02,78952849385,20230521082643,20230521093434
02,74431325703,20230514201905,20230514212031
01,74606517716,20230502060956,20230502070238
01,74465039493,20230515051353,20230515081235
01,79065358010,20230517061848,20230517073030
02,71285700831,20230526233028,20230527015013
02,74442800327,20230504161507,20230504184933
02,79259804335,20230506044051,20230506044204
01,75643963090,20230516163255,20230516163537
02,76684435787,20230521103807,20230521110822
02,76984568307,20230505054057,20230505060401
01,73386061802,20230501000524,20230501024840
02,76958795842,20230506223712,20230506231210
01,79622231111,20230520180904,20230520205819
02,79537470138,20230529213954,20230529223854
02,73772422158,20230531004334,20230531030338
01,73588562714,20230505004205,20230505024525
02,73821292688,20230515090355,20230515100142
01,75985456386,20230508054842,20230508071752
01,76118846960,20230514212224,20230514223759
01,77059679097,20230521170503,20230521175757
02,79739189816,20230524011741,20230524014631
02,79628804786,20230524221939,20230525000733
02,78413098543,20230521182239,20230521193847
01,73392126613,20230525010642,20230525035328
01,73564370089,20230527221744,20230528005310
02,71194043655,20230523082819,20230523105400
01,76859315314,20230503143807,20230503144342
02,79907463717,20230504200749,20230504202245
02,72202491853,20230504180531,20230504194223
01,71603334393,20230521180245,20230521192419
02,77633644670,20230530143533,20230530150040
02,72378637419,20230515034122,20230515034220
02,75711031958,20230525151809,20230525154457
02,73895466919,20230517105745,20230517131407
01,71284451858,20230511225448,20230512012536
01,79894743696,20230510221352,20230510223430
02,73084958568,20230501085144,20230501092316
02,71985636039,20230507023952,20230507040036
02,79499554886,20230507223733,20230507225210
01,77617776718,20230505222026,20230505230431
01,77726561528,20230511104413,20230511131549
01,78069156245,20230525001711,20230525015941
01,77411106357,20230523020210,20230523025914
02,77276767626,20230525181927,20230525200537
02,72367060923,20230523223447,20230523231313
01,76386673693,20230506011736,20230506031436
